Stethoscope	ECG
0.0204468	-0.0115967
0.0357056	-0.0128174
0.0720215	-0.0134277
0.0808716	-0.0131226
0.0692749	-0.0128174
0.027771	-0.0119019
-0.0299072	-0.0106812
-0.0735474	-0.00976563
-0.107117	-0.00915527
-0.109253	-0.00854492
-0.0939941	-0.00793457
-0.0463867	-0.00671387
0.000610352	-0.00549316
0.0387573	-0.00488281
0.0845337	-0.00579834
0.0891113	-0.00762939
0.0900269	-0.00915527
0.0549316	-0.0100708
0.0350952	-0.0106812
0.000305176	-0.0109863
-0.0286865	-0.0109863
-0.0482178	-0.0106812
-0.0604248	-0.0100708
-0.0570679	-0.0100708
-0.0360107	-0.0100708
-0.00610352	-0.00976563
0.0320435	-0.0088501
0.045166	-0.00823975
0.0650024	-0.00793457
0.0408936	-0.00793457
0.0186157	-0.00854492
-0.0189209	-0.00854492
-0.0466919	-0.00854492
-0.0482178	-0.00854492
-0.050354	-0.00793457
-0.0354004	-0.00762939
-0.0231934	-0.00762939
-0.000610352	-0.00732422
0.0177002	-0.00671387
0.0317383	-0.00549316
0.0473022	-0.00457764
0.0350952	-0.00335693
0.0192261	-0.0012207
0.0158691	0.0012207
0.00457764	0.00457764
0.00915527	0.00854492
-0.0140381	0.0131226
-0.0180054	0.0177002
-0.0158691	0.0222778
-0.015564	0.0271606
-0.00579834	0.0320435
-0.0106812	0.0366211
-0.0137329	0.0402832
-0.00946045	0.0442505
-0.00518799	0.0476074
0.00396729	0.0509644
-0.000915527	0.0540161
0.00793457	0.0567627
0.0152588	0.0592041
0.0128174	0.0598145
0.015564	0.0582886
0.00518799	0.0552368
-0.00701904	0.050354
0.00244141	0.0436401
-0.00701904	0.0360107
0.000915527	0.027771
0.00396729	0.0189209
0.00305176	0.00976563
0.0137329	0.0012207
0	-0.00610352
-0.00335693	-0.012207
-0.0402832	-0.0167847
-0.0704956	-0.0192261
-0.0515747	-0.0204468
-0.0512695	-0.0216675
-0.0195313	-0.022583
0.00762939	-0.0234985
0.0100708	-0.0253296
0.0344849	-0.0280762
0.0616455	-0.0314331
0.0747681	-0.0335693
0.0524902	-0.03479
0.0427246	-0.0354004
0.0454712	-0.0360107
0.0170898	-0.0363159
-0.0088501	-0.0366211
-0.0460815	-0.0363159
-0.0762939	-0.0344849
-0.0689697	-0.0326538
-0.0537109	-0.0299072
-0.027771	-0.0268555
0.000915527	-0.0250244
0.0286865	-0.0250244
0.0427246	-0.0259399
0.0506592	-0.0262451
0.0436401	-0.0259399
0.0283813	-0.0250244
0.0149536	-0.0238037
0.00823975	-0.0228882
0.0134277	-0.0213623
0.000610352	-0.0189209
-0.0247192	-0.0146484
-0.0366211	-0.00823975
-0.0372314	0
-0.0286865	0.0119019
-0.0238037	0.0271606
-0.017395	0.0448608
-0.0247192	0.0631714
-0.0186157	0.0817871
0.00305176	0.101318
0.010376	0.12207
0.0189209	0.144958
0.0357056	0.168457
0.0344849	0.190735
0.0369263	0.210876
0.0442505	0.226746
0.0180054	0.237427
-0.00488281	0.242004
-0.0177002	0.238342
-0.027771	0.224304
-0.0231934	0.198669
-0.0299072	0.161743
-0.0323486	0.115967
-0.0189209	0.0643921
-0.0140381	0.00915527
-0.00579834	-0.0463867
0.00244141	-0.0976563
0.0115967	-0.140686
0.0238037	-0.172729
0.0106812	-0.192566
-0.0170898	-0.19989
-0.105591	-0.195923
-0.215149	-0.183411
-0.20874	-0.16571
-0.103149	-0.144958
0.0650024	-0.123596
0.237732	-0.103149
0.339966	-0.0857544
0.39032	-0.0717163
0.385437	-0.0616455
0.326233	-0.0546265
0.19104	-0.0491333
-0.0354004	-0.0457764
-0.27771	-0.043335
-0.462646	-0.0418091
-0.548706	-0.039978
-0.533142	-0.038147
-0.474548	-0.0363159
-0.324402	-0.0344849
-0.0759888	-0.0332642
0.188293	-0.0332642
0.422668	-0.0335693
0.584717	-0.0335693
0.610962	-0.0332642
0.501404	-0.0323486
0.290833	-0.0317383
0.0497437	-0.0305176
-0.172424	-0.0296021
-0.347595	-0.0289917
-0.447083	-0.027771
-0.477905	-0.0262451
-0.437622	-0.0250244
-0.306702	-0.0238037
-0.115662	-0.0234985
0.0866699	-0.0238037
0.266113	-0.0238037
0.377808	-0.0234985
0.407104	-0.0231934
0.374451	-0.0222778
0.283813	-0.020752
0.151062	-0.0195313
0.000610352	-0.0183105
-0.134277	-0.0170898
-0.222473	-0.015564
-0.264282	-0.0149536
-0.261536	-0.0146484
-0.219421	-0.0140381
-0.150146	-0.0128174
-0.0579834	-0.0115967
0.0213623	-0.0106812
0.067749	-0.0100708
0.0964355	-0.0088501
0.109558	-0.00701904
0.12085	-0.00518799
0.113831	-0.00366211
0.0799561	-0.00213623
0.0415039	-0.000915527
0.00518799	0.000610352
-0.0296021	0.00152588
-0.0494385	0.00244141
-0.0582886	0.00335693
-0.0582886	0.00396729
-0.0506592	0.00457764
-0.0357056	0.00549316
-0.0109863	0.00671387
0.0115967	0.00732422
0.0134277	0.00701904
0.017395	0.00579834
0.0317383	0.00457764
0.045166	0.00335693
0.0350952	0.00305176
0.015564	0.00305176
-0.00762939	0.00396729
-0.0140381	0.00488281
-0.0219727	0.00579834
-0.0405884	0.00701904
-0.0390625	0.0088501
-0.0201416	0.0106812
-0.00427246	0.0125122
0.0170898	0.0137329
0.0247192	0.0146484
0.0140381	0.0149536
0.012207	0.0146484
-0.00457764	0.0146484
-0.020752	0.0152588
-0.020752	0.0164795
-0.0198364	0.0183105
-0.00640869	0.0201416
0.00213623	0.0210571
0.0131226	0.0216675
0.0259399	0.0219727
0.0241089	0.0228882
0.0289917	0.0228882
0.0183105	0.0228882
-0.00274658	0.0228882
-0.0131226	0.0231934
-0.020752	0.0234985
-0.0283813	0.0244141
-0.0170898	0.0250244
-0.0106812	0.0256348
-0.00579834	0.0271606
-0.000305176	0.0286865
0.00732422	0.0299072
0.0234985	0.0308228
0.0387573	0.0314331
0.03479	0.0323486
0.0302124	0.032959
0.0204468	0.0332642
-0.00335693	0.0332642
-0.0305176	0.0326538
-0.0534058	0.0326538
-0.0680542	0.032959
-0.062561	0.0323486
-0.0442505	0.0320435
-0.015564	0.0317383
0.0152588	0.0314331
0.0335693	0.0311279
0.0421143	0.0305176
0.055542	0.0296021
0.0543213	0.0292969
0.0445557	0.0292969
0.0201416	0.0283813
-0.00854492	0.0268555
-0.0149536	0.0256348
-0.0222778	0.0234985
-0.0238037	0.0213623
-0.0186157	0.0183105
-0.0158691	0.0149536
0.00213623	0.0115967
0.0247192	0.0088501
0.027771	0.00610352
0.0360107	0.00335693
0.0326538	0.0012207
-0.00183105	-0.000610352
-0.032959	-0.00244141
-0.0762939	-0.00457764
-0.114441	-0.00640869
-0.115356	-0.00854492
-0.0891113	-0.0109863
-0.0460815	-0.0134277
0.0106812	-0.0149536
0.0552368	-0.0158691
0.0921631	-0.0170898
0.123291	-0.0186157
0.12207	-0.0204468
0.108948	-0.0216675
0.0628662	-0.0222778
0.0167847	-0.022583
-0.00762939	-0.022583
-0.0265503	-0.022583
-0.0405884	-0.0222778
-0.0488281	-0.0219727
-0.0585938	-0.0216675
-0.0576782	-0.0213623
-0.0442505	-0.0213623
-0.0405884	-0.020752
-0.0268555	-0.0198364
-0.0170898	-0.0189209
-0.0115967	-0.0183105
0.00671387	-0.0180054
0.00427246	-0.0177002
-0.0106812	-0.017395
-0.0119019	-0.017395
-0.0216675	-0.0167847
-0.0296021	-0.0152588
-0.0265503	-0.0143433
-0.0228882	-0.0140381
-0.0201416	-0.0140381
0.0192261	-0.0131226
0.26886	-0.012207
0.437927	-0.0115967
0.45105	-0.0112915
0.311584	-0.0115967
0.0112915	-0.012207
-0.293274	-0.0128174
-0.50415	-0.0125122
-0.636292	-0.012207
-0.639954	-0.0119019
-0.480957	-0.0119019
-0.22583	-0.0125122
0.0714111	-0.0125122
0.329895	-0.0119019
0.469971	-0.010376
0.510864	-0.0088501
0.480652	-0.00762939
0.368347	-0.00579834
0.224609	-0.00518799
0.0570679	-0.00457764
-0.102539	-0.00396729
-0.186157	-0.00335693
-0.235596	-0.00213623
-0.265503	-0.000915527
-0.247498	-0.000610352
-0.206299	-0.00152588
-0.136108	-0.00305176
-0.0509644	-0.00366211
0.00793457	-0.00396729
0.0622559	-0.00335693
0.105286	-0.00274658
0.122681	-0.00274658
0.127563	-0.00274658
0.0906372	-0.00244141
0.0384521	-0.00213623
0.00732422	-0.00152588
-0.0280762	-0.000610352
-0.0463867	0.000305176
-0.0378418	0.000610352
-0.0283813	0.000305176
0.0112915	0.000305176
0.0424194	0.000305176
0.0372314	0.000610352
0.0265503	0.000610352
-0.0134277	0
-0.0485229	-0.000915527
-0.057373	-0.0012207
-0.0680542	-0.0012207
-0.0561523	-0.00152588
-0.0256348	-0.00213623
0.0012207	-0.00274658
0.0332642	-0.00335693
0.050354	-0.00366211
0.0454712	-0.00366211
0.0500488	-0.00305176
0.0463867	-0.00274658
0.0317383	-0.00213623
0.0228882	-0.0012207
-0.0012207	-0.000610352
-0.0137329	-0.000610352
-0.00854492	-0.000305176
-0.0219727	-0.000305176
-0.0326538	-0.000915527
-0.039978	-0.00213623
-0.0469971	-0.00244141
-0.0247192	-0.00305176
-0.0143433	-0.00396729
-0.0192261	-0.00518799
-0.00427246	-0.00640869
-0.00732422	-0.00732422
-0.00366211	-0.00701904
0.0247192	-0.00610352
0.0296021	-0.00549316
0.0280762	-0.00579834
0.0259399	-0.00610352
0.0143433	-0.00640869
0.015564	-0.00579834
0.0198364	-0.00549316
0.00610352	-0.00610352
0.000610352	-0.00640869
0.0134277	-0.00579834
0.0143433	-0.00488281
-0.00274658	-0.00457764
-0.0201416	-0.00457764
-0.0369263	-0.00457764
-0.0314331	-0.00427246
-0.0115967	-0.00335693
-0.00518799	-0.00305176
0.00854492	-0.00274658
0.0131226	-0.00305176
0.00793457	-0.00366211
0.0164795	-0.00427246
0.0149536	-0.00457764
0.00701904	-0.00457764
0.00946045	-0.00457764
0.00640869	-0.00457764
-0.0012207	-0.00457764
-0.00457764	-0.00457764
-0.0289917	-0.00488281
-0.0604248	-0.00488281
-0.06073	-0.00549316
-0.0436401	-0.00549316
-0.0314331	-0.00518799
-0.00701904	-0.00518799
0.00640869	-0.00518799
0.0210571	-0.00549316
0.0552368	-0.00518799
0.0656128	-0.00457764
0.0543213	-0.00457764
0.0515747	-0.00457764
0.0402832	-0.00457764
0.0167847	-0.00366211
-0.0131226	-0.00274658
-0.0564575	-0.00305176
-0.0836182	-0.00488281
-0.0668335	-0.00640869
-0.0421143	-0.00671387
-0.015564	-0.00640869
0.0109863	-0.00610352
0.0213623	-0.00701904
0.0323486	-0.00823975
0.0445557	-0.00915527
0.0366211	-0.00976563
0.0189209	-0.00976563
0.00457764	-0.00976563
-0.0012207	-0.00854492
-0.00793457	-0.00671387
-0.0100708	-0.00579834
-0.015564	-0.00549316
-0.0140381	-0.00579834
0.00427246	-0.00549316
0.0140381	-0.00518799
0.0195313	-0.00488281
0.0177002	-0.00427246
0.00366211	-0.00396729
0.0100708	-0.00366211
0.00732422	-0.00305176
-0.0146484	-0.00183105
-0.0280762	0.000305176
-0.0424194	0.00335693
-0.039978	0.00762939
-0.0204468	0.0125122
-0.00274658	0.0167847
0.0219727	0.020752
0.0335693	0.0247192
0.0323486	0.0286865
0.0256348	0.0332642
-0.00488281	0.038147
-0.0250244	0.0421143
-0.0311279	0.0454712
-0.0332642	0.0479126
-0.0100708	0.0500488
0.0140381	0.0518799
0.0189209	0.0540161
0.0186157	0.0552368
0.0115967	0.0558472
0.00640869	0.0552368
0.00366211	0.0537109
-0.012207	0.0506592
-0.0186157	0.0460815
-0.000610352	0.0405884
0.00488281	0.03479
0.00274658	0.0280762
0.000610352	0.0201416
0.00396729	0.0115967
0.0106812	0.00305176
0.0125122	-0.00396729
0.00915527	-0.00976563
0.00579834	-0.0143433
0.00213623	-0.017395
0.00396729	-0.0195313
-0.0012207	-0.0210571
-0.00366211	-0.022583
-0.0131226	-0.0238037
-0.0402832	-0.0250244
-0.0402832	-0.0265503
-0.0256348	-0.0286865
-0.0296021	-0.0314331
-0.0183105	-0.03479
-0.00427246	-0.0372314
0.00762939	-0.0384521
0.0366211	-0.0387573
0.0500488	-0.0393677
0.0445557	-0.0396729
0.0457764	-0.039978
0.0350952	-0.0390625
0.0195313	-0.0369263
0.0177002	-0.0350952
-0.00488281	-0.0335693
-0.0283813	-0.0326538
-0.0210571	-0.0317383
-0.0292969	-0.0305176
-0.0363159	-0.0283813
-0.0250244	-0.0265503
-0.0369263	-0.0250244
-0.0326538	-0.0234985
-0.00366211	-0.0210571
-0.00701904	-0.0180054
0.00366211	-0.0134277
0.0274658	-0.00762939
0.0238037	-0.000915527
0.043335	0.00762939
0.055542	0.0192261
0.0222778	0.0344849
0.00549316	0.0521851
-0.00640869	0.071106
-0.032959	0.0909424
-0.045166	0.110779
-0.0576782	0.131531
-0.0683594	0.153809
-0.0476074	0.176086
-0.0192261	0.197449
0.00274658	0.216064
0.0393677	0.229797
0.0650024	0.236511
0.0765991	0.234985
0.0897217	0.224304
0.0811768	0.202637
0.0527954	0.170288
0.0234985	0.127258
-0.0177002	0.0762939
-0.0585938	0.0204468
-0.0872803	-0.0360107
-0.119934	-0.088501
-0.117188	-0.133362
-0.0714111	-0.168457
-0.0268555	-0.19165
0.0164795	-0.201721
0.0210571	-0.19928
-0.0726318	-0.186768
-0.148621	-0.167542
-0.107727	-0.144958
-0.0112915	-0.122375
0.144653	-0.101624
0.320435	-0.0836182
0.432739	-0.0686646
0.457764	-0.0570679
0.373535	-0.0485229
0.187683	-0.0439453
-0.0369263	-0.0424194
-0.285339	-0.0421143
-0.485535	-0.0415039
-0.602722	-0.0402832
-0.636292	-0.0393677
-0.550232	-0.0387573
-0.369263	-0.0384521
-0.134888	-0.0384521
0.139771	-0.038147
0.401306	-0.0369263
0.611877	-0.03479
0.740356	-0.0320435
0.724792	-0.0299072
0.513	-0.0280762
0.193176	-0.0271606
-0.123901	-0.0262451
-0.372009	-0.0250244
-0.48584	-0.0241089
-0.523682	-0.0241089
-0.497742	-0.0241089
-0.388489	-0.0244141
-0.257874	-0.0241089
-0.0759888	-0.0241089
0.0961304	-0.0241089
0.224304	-0.0234985
0.335388	-0.0222778
0.37262	-0.0204468
0.361328	-0.0186157
0.302734	-0.0170898
0.195618	-0.015564
0.0738525	-0.0143433
-0.0497437	-0.0134277
-0.150146	-0.012207
-0.235596	-0.0100708
-0.288391	-0.00823975
-0.285034	-0.00701904
-0.229187	-0.00610352
-0.131226	-0.00518799
-0.0402832	-0.00518799
0.0366211	-0.00518799
0.118408	-0.00457764
0.166321	-0.00488281
0.186462	-0.00579834
0.175171	-0.00610352
0.12207	-0.00549316
0.0579834	-0.00427246
0.0012207	-0.00366211
-0.0332642	-0.00244141
-0.062561	-0.000610352
-0.101929	0.00152588
-0.119629	0.00305176
-0.117188	0.00518799
-0.0918579	0.00762939
-0.0457764	0.00976563
-0.00640869	0.0115967
0.0457764	0.0128174
0.0939941	0.0143433
0.112305	0.0149536
0.102234	0.0149536
0.0653076	0.0134277
0.0216675	0.0112915
-0.0158691	0.00946045
-0.0390625	0.00915527
-0.0506592	0.00946045
-0.0628662	0.0100708
-0.0631714	0.0106812
-0.0460815	0.0115967
-0.0195313	0.0131226
0.00457764	0.0152588
0.00793457	0.017395
0.00793457	0.0201416
0.0228882	0.022583
0.0268555	0.0247192
0.0149536	0.0256348
0.00793457	0.0253296
0.0137329	0.0241089
0.0256348	0.0222778
0.032959	0.0213623
0.0317383	0.0213623
0.0170898	0.022583
0.00152588	0.0238037
-0.00946045	0.0253296
-0.0119019	0.0262451
-0.0210571	0.0274658
-0.0393677	0.0296021
-0.0454712	0.0317383
-0.0338745	0.0332642
-0.0201416	0.0335693
-0.00976563	0.0335693
0.000915527	0.0341797
0.0137329	0.03479
0.0308228	0.0357056
0.039978	0.0363159
0.0286865	0.0369263
0.0128174	0.0366211
-0.000610352	0.0366211
0.00396729	0.0369263
0.0167847	0.0378418
0.0192261	0.0384521
0.0164795	0.0378418
0.0231934	0.0360107
0.03479	0.0344849
0.0186157	0.0335693
-0.0311279	0.0332642
-0.085144	0.0335693
-0.115356	0.0335693
-0.106812	0.0332642
-0.0637817	0.0317383
-0.0177002	0.0296021
0.0210571	0.0274658
0.0537109	0.0256348
0.0704956	0.0231934
0.0888062	0.0198364
0.0802612	0.015564
0.0445557	0.0112915
-0.00152588	0.00762939
-0.0387573	0.00366211
-0.0582886	0.000915527
-0.0759888	-0.00152588
-0.0900269	-0.00366211
-0.0695801	-0.00579834
-0.0241089	-0.00793457
0.0274658	-0.0106812
0.0738525	-0.0137329
0.0964355	-0.0164795
0.0924683	-0.0186157
0.0720215	-0.0201416
0.0448608	-0.0216675
0.012207	-0.0231934
-0.0177002	-0.0250244
-0.0369263	-0.0262451
-0.0515747	-0.0271606
-0.0506592	-0.0274658
-0.0442505	-0.0274658
-0.0402832	-0.027771
-0.0305176	-0.0283813
-0.0131226	-0.0286865
0.00854492	-0.0286865
0.0253296	-0.0289917
0.0335693	-0.0283813
0.0292969	-0.027771
0.0289917	-0.0271606
0.0338745	-0.0274658
0.0280762	-0.027771
0.012207	-0.0271606
-0.00610352	-0.0268555
-0.0152588	-0.0268555
-0.0119019	-0.0265503
-0.0234985	-0.0256348
-0.0509644	-0.0244141
-0.0692749	-0.0234985
-0.0717163	-0.022583
-0.071106	-0.0216675
-0.0598145	-0.0198364
-0.0357056	-0.0180054
-0.015564	-0.0167847
0.00946045	-0.0158691
0.0305176	-0.015564
0.0289917	-0.0161743
0.104065	-0.0167847
0.337524	-0.0177002
0.468445	-0.0192261
0.478516	-0.0198364
0.280457	-0.0201416
-0.0811768	-0.0201416
-0.411682	-0.0201416
-0.644226	-0.0204468
-0.734253	-0.0201416
-0.661316	-0.0195313
-0.471802	-0.0192261
-0.18219	-0.0186157
0.144043	-0.0180054
0.396729	-0.0177002
0.547485	-0.0177002
0.607605	-0.0180054
0.577393	-0.017395
0.475464	-0.0161743
0.32074	-0.0152588
0.111389	-0.0140381
-0.127869	-0.0125122
-0.323486	-0.0106812
-0.440979	-0.00976563
-0.480652	-0.00976563
-0.432129	-0.0100708
-0.318909	-0.0106812
-0.170288	-0.0125122
0.00671387	-0.0146484
0.158081	-0.0161743
0.254517	-0.017395
0.296021	-0.0177002
0.283813	-0.0177002
0.228882	-0.0170898
0.144043	-0.0161743
0.0369263	-0.0143433
-0.0714111	-0.0119019
-0.14679	-0.00915527
-0.185852	-0.00732422
-0.184631	-0.00579834
-0.159912	-0.00488281
-0.121765	-0.00457764
-0.0567627	-0.00457764
0.0128174	-0.00488281
0.0674438	-0.00579834
0.110168	-0.00671387
0.125427	-0.00793457
0.114136	-0.00915527
0.0869751	-0.0100708
0.0476074	-0.0112915
0.0128174	-0.0119019
-0.0137329	-0.012207
-0.032959	-0.0128174
-0.0360107	-0.0140381
-0.0332642	-0.015564
-0.043335	-0.0158691
-0.0598145	-0.0152588
-0.0653076	-0.0140381
-0.0567627	-0.0131226
-0.0265503	-0.0131226
0.00579834	-0.0134277
0.0216675	-0.0128174
0.0360107	-0.0106812
0.0592041	-0.00793457
0.0695801	-0.00671387
0.0564575	-0.00640869
0.0274658	-0.00732422
-0.00732422	-0.00762939
-0.0302124	-0.00732422
-0.0280762	-0.00732422
-0.0323486	-0.0088501
-0.0360107	-0.0112915
-0.0231934	-0.0137329
-0.0134277	-0.0158691
0.00213623	-0.017395
0.00518799	-0.0186157
-0.00305176	-0.0198364
-0.0143433	-0.0201416
-0.00854492	-0.0192261
0.0158691	-0.0177002
0.0280762	-0.0167847
0.0369263	-0.015564
0.0512695	-0.0137329
0.062561	-0.0115967
0.065918	-0.00976563
0.0292969	-0.00854492
-0.0253296	-0.00854492
-0.0640869	-0.0088501
-0.0912476	-0.0088501
-0.0897217	-0.00915527
-0.0787354	-0.00976563
-0.0585938	-0.0109863
-0.0137329	-0.0115967
0.0265503	-0.0119019
0.0650024	-0.0119019
0.071106	-0.0112915
0.0512695	-0.0106812
0.0286865	-0.0109863
0.0137329	-0.0112915
0.00579834	-0.0112915
0.00244141	-0.0109863
-0.0140381	-0.0106812
-0.0283813	-0.0106812
-0.0256348	-0.0115967
-0.0274658	-0.0128174
-0.0189209	-0.0131226
-0.0192261	-0.0125122
0.00518799	-0.012207
0.0189209	-0.0119019
0.0494385	-0.0119019
0.0457764	-0.0115967
0.0375366	-0.0112915
0.0131226	-0.0106812
-0.00305176	-0.00976563
-0.0177002	-0.010376
-0.0436401	-0.0115967
-0.0561523	-0.0131226
-0.0570679	-0.0134277
-0.0314331	-0.0128174
-0.0189209	-0.0125122
0.00518799	-0.0128174
0.010376	-0.0134277
0.0244141	-0.0140381
0.0299072	-0.0143433
0.0375366	-0.0143433
0.0332642	-0.0137329
0.0189209	-0.0128174
0.0219727	-0.0125122
0.0228882	-0.0131226
0.0354004	-0.0137329
0.0131226	-0.0143433
-0.00976563	-0.0146484
-0.0436401	-0.0149536
-0.0494385	-0.0152588
-0.0469971	-0.0146484
-0.0418091	-0.0128174
-0.0387573	-0.010376
-0.0317383	-0.00823975
-0.00396729	-0.00610352
0	-0.00335693
0.0128174	-0.000610352
0.00579834	0.00152588
0.032959	0.00244141
0.0408936	0.00244141
0.0598145	0.00152588
0.0448608	0
0.0247192	-0.00213623
0.00579834	-0.00427246
-0.0177002	-0.00579834
-0.0143433	-0.00701904
-0.0262451	-0.00793457
-0.0219727	-0.00823975
-0.0408936	-0.00823975
-0.0335693	-0.00793457
-0.0268555	-0.00671387
-0.0216675	-0.00488281
-0.0119019	-0.00335693
-0.0012207	-0.00244141
0.020752	-0.00274658
0.0338745	-0.00396729
0.0549316	-0.00488281
0.0405884	-0.00549316
0.0357056	-0.00549316
0.0222778	-0.00457764
0.0216675	-0.00366211
-0.00152588	-0.00213623
-0.0186157	-0.000305176
-0.0384521	0.00183105
-0.0564575	0.00396729
-0.050354	0.00732422
-0.06073	0.0109863
-0.0378418	0.0146484
-0.0253296	0.0177002
0.0140381	0.0204468
0.0485229	0.0231934
0.0588989	0.0259399
0.0735474	0.0289917
0.0463867	0.0317383
0.0314331	0.0350952
0.00579834	0.0390625
-0.0137329	0.043335
-0.0411987	0.0476074
-0.0463867	0.0518799
-0.0457764	0.0561523
-0.0396729	0.0601196
-0.0213623	0.0628662
-0.0259399	0.0643921
-0.0012207	0.0634766
0.00244141	0.0601196
0.0247192	0.055542
0.0296021	0.050354
0.027771	0.0439453
0.0308228	0.0354004
0.0210571	0.0256348
0.0234985	0.0158691
0.00793457	0.00701904
0.00213623	-0.000305176
-0.0149536	-0.00640869
-0.00915527	-0.0125122
-0.0186157	-0.017395
-0.00579834	-0.0201416
-0.000610352	-0.0219727
-0.00671387	-0.0234985
0.0186157	-0.0247192
0.00946045	-0.0259399
0.0119019	-0.0274658
-0.00488281	-0.0299072
-0.0183105	-0.0335693
-0.0119019	-0.0369263
0.000305176	-0.039978
0.000610352	-0.0424194
-0.012207	-0.0442505
-0.0247192	-0.0460815
-0.0323486	-0.0476074
-0.0210571	-0.0479126
-0.0256348	-0.0463867
-0.00518799	-0.043335
-0.00732422	-0.0393677
0.0140381	-0.0363159
0.0430298	-0.0341797
0.0408936	-0.0314331
0.0650024	-0.0292969
0.0442505	-0.0274658
0.0378418	-0.0265503
0.0170898	-0.0271606
-0.0088501	-0.0280762
-0.0305176	-0.0283813
-0.06073	-0.0271606
-0.045166	-0.0241089
-0.0341797	-0.0198364
-0.0186157	-0.0140381
-0.0128174	-0.00640869
-0.0128174	0.00335693
-0.0119019	0.0170898
-0.0146484	0.0344849
-0.0177002	0.0540161
-0.0256348	0.0750732
-0.0283813	0.0973511
-0.0231934	0.121155
0.00244141	0.145569
0.00701904	0.168152
0.0296021	0.189514
0.0405884	0.20874
0.0601196	0.223083
0.0866699	0.229187
0.085144	0.224304
0.0933838	0.20813
0.0616455	0.181885
0.0485229	0.145264
0.0128174	0.098877
-0.0308228	0.0457764
-0.0744629	-0.0106812
-0.127258	-0.0671387
-0.137329	-0.118408
-0.128784	-0.160828
-0.0820923	-0.192261
-0.0515747	-0.211792
-0.00366211	-0.219727
-0.00274658	-0.216064
-0.0772095	-0.203552
-0.111389	-0.185547
-0.06073	-0.16449
0.0531006	-0.142517
0.214233	-0.122375
0.397339	-0.10498
0.473022	-0.0921631
0.441284	-0.0842285
0.300598	-0.0799561
0.0872803	-0.0775146
-0.187073	-0.0765991
-0.446472	-0.0759888
-0.613708	-0.0762939
-0.674438	-0.0772095
-0.579529	-0.0778198
-0.400085	-0.0778198
-0.163269	-0.0769043
0.0494385	-0.0765991
0.251465	-0.0769043
0.429993	-0.0772095
0.565796	-0.0769043
0.634155	-0.0769043
0.596924	-0.0772095
0.444031	-0.0778198
0.173035	-0.0787354
-0.0991821	-0.0784302
-0.327454	-0.0775146
-0.438232	-0.0762939
-0.463257	-0.0753784
-0.403137	-0.0744629
-0.3125	-0.072937
-0.226135	-0.071106
-0.141602	-0.0692749
-0.0567627	-0.0683594
0.0585938	-0.0680542
0.158386	-0.0680542
0.258789	-0.0680542
0.295715	-0.0686646
0.303955	-0.0686646
0.266113	-0.0683594
0.206299	-0.0686646
0.11261	-0.0686646
-0.0106812	-0.0686646
-0.123596	-0.0686646
-0.212402	-0.0683594
-0.241699	-0.067749
-0.234375	-0.067749
-0.179138	-0.0683594
-0.115662	-0.0689697
-0.00701904	-0.0686646
0.0738525	-0.067749
0.129395	-0.0662231
0.147095	-0.0650024
0.133057	-0.0646973
0.107422	-0.0643921
0.0668335	-0.0637817
0.0195313	-0.0634766
-0.0415039	-0.0634766
-0.0775146	-0.0628662
-0.110474	-0.0622559
-0.105896	-0.0619507
-0.098877	-0.0616455
-0.067749	-0.0610352
-0.0320435	-0.0598145
0.0125122	-0.0592041
0.0518799	-0.0585938
0.0765991	-0.0585938
0.0796509	-0.0585938
0.0646973	-0.0585938
0.0588989	-0.0588989
0.0372314	-0.0601196
0.0137329	-0.0610352
-0.0210571	-0.0616455
-0.0378418	-0.0619507
-0.0454712	-0.0619507
-0.0234985	-0.0619507
-0.012207	-0.0619507
0.00823975	-0.0616455
0.0137329	-0.0613403
0.00946045	-0.0604248
-0.0109863	-0.0592041
-0.0262451	-0.0576782
-0.0457764	-0.0564575
-0.0302124	-0.0558472
-0.00488281	-0.0546265
0.0210571	-0.0524902
0.0210571	-0.0506592
0.0140381	-0.0500488
0.000305176	-0.050354
-0.00732422	-0.0509644
-0.0125122	-0.0512695
-0.0119019	-0.0515747
-0.00610352	-0.0521851
0.00701904	-0.0527954
0.0317383	-0.0537109
0.0463867	-0.0540161
0.0439453	-0.0537109
0.0177002	-0.0527954
-0.0088501	-0.0515747
-0.0247192	-0.050354
-0.0219727	-0.0494385
-0.0256348	-0.0485229
-0.0161743	-0.0473022
-0.00701904	-0.0463867
0.00976563	-0.0457764
0.0100708	-0.0460815
0.0167847	-0.0457764
0.00305176	-0.045166
-0.0125122	-0.045166
-0.027771	-0.0457764
-0.0314331	-0.0457764
-0.0305176	-0.0454712
-0.0204468	-0.0457764
-0.00823975	-0.0463867
0.0088501	-0.0476074
0.022583	-0.0491333
0.0213623	-0.0506592
0.0204468	-0.0512695
0.0161743	-0.0524902
0.0302124	-0.0543213
0.0375366	-0.0564575
0.0357056	-0.0579834
0.012207	-0.0588989
-0.00274658	-0.0598145
-0.0201416	-0.0610352
-0.0259399	-0.0628662
-0.0375366	-0.0650024
-0.0454712	-0.0668335
-0.0332642	-0.0692749
-0.0137329	-0.0723267
0.00946045	-0.0756836
0.0292969	-0.0796509
0.0299072	-0.083313
0.0195313	-0.0863647
0.010376	-0.0894165
-0.00305176	-0.0918579
-0.0164795	-0.0939941
-0.0344849	-0.09552
